0.74049303,0.81341362,1.30563424,0.40025724,0.24499936,0.10125381
0.79995394,0.8413256,1.3533876,0.0442106,0.22458144,0.55626428
0.94986482,0.4337422,2.86467824,0.24156501,0.02861661,0.4554945
0.77882283,0.49356621,0.62186704,0.21468101,0.31593703,0.464361
0.72000997,0.37814807,2.71088576,0.47080558,0.13513794,0.51879842
0.88122405,0.66957529,2.24767294,0.54353462,0.26551861,0.64135692
1.02800311,0.50889922,2.65803463,0.35747534,0.34277658,0.46085673
0.62501782,0.47778694,0.92618803,0.08534694,0.20093392,0.07601085
0.55888388,0.6642733,1.17716968,0.26105444,0.08421523,0.0921977
1.1790611,0.80675422,2.48253739,0.27831912,0.04634966,0.2600962
0.5941331,0.46583331,2.61577032,0.09833791,0.23554093,0.64532605
1.09877949,0.30837705,1.41888465,0.11891282,0.25648932,0.00615119
0.89742349,0.66193766,0.0286192,0.53183736,0.33993051,0.24140968
0.5787418,0.49315204,2.75539732,0.49473954,0.11399358,0.11874871
1.27651006,0.27185807,2.51762358,0.01251291,0.18530025,0.72584349
1.24592569,0.36294764,0.06863784,0.05711005,0.01033509,0.67247525
1.13701567,0.26888014,0.24162289,0.33816128,0.3379448,0.55663689
1.19091379,0.52278396,0.61873807,0.32397728,0.34331495,0.25491186
1.29387292,0.77759282,0.97311849,0.30444758,0.22268579,0.56681051
1.20626672,0.25709052,1.32604636,0.34450976,0.13439145,0.74894087
1.0483881,0.34792483,1.95394924,0.18400532,0.20700235,0.39948123
0.70483136,0.5897775,2.89204594,0.28232789,0.07400841,0.26264017
0.99802844,0.43122169,2.70229742,0.12879382,0.07544547,0.16814615
0.5798655,0.33635641,2.57280937,0.49352873,0.00765178,0.40583648
0.95490032,0.88650664,2.70396654,0.29454454,0.01744548,0.64564451
1.26766918,0.75398013,2.7586051,0.45689088,0.28177946,0.1304525
1.17959664,0.70346269,0.30292075,0.5118412,0.27351789,0.27661082
0.67017619,0.5703739,2.61677098,0.4913979,0.30488323,0.07578001
0.73614457,0.45910675,2.19397484,0.23865228,0.2232921,0.10948379
0.92849436,0.46647123,0.07572977,0.09310496,0.00398646,0.5585851
0.95127005,0.81361268,1.36337584,0.14478369,0.0151796,0.09198303
0.41370795,0.43778031,2.97358718,0.37849566,0.33721598,0.58579865
0.88799485,0.61310341,1.38315249,0.40243395,0.3073884,0.73541615
0.79687357,0.33828514,1.80117824,0.52828751,0.03965647,0.39315942
1.05620243,0.33920724,0.30066303,0.18645394,0.11160662,0.0887493
0.92335094,0.78028158,1.49127516,0.29812318,0.10780525,0.20624718
0.95653442,0.47016831,1.96213401,0.32384716,0.22899489,0.48850857
0.80873107,0.66378293,2.12005299,0.22955958,0.15319963,0.02579987
0.54810391,0.70466646,2.37523269,0.43618623,0.02649392,0.05469469
0.84815592,0.38960791,1.77717006,0.29698093,0.17975458,0.64648644
0.90208516,0.79433104,0.85023608,0.36519073,0.27082101,0.04127947
0.63835158,0.70223506,1.93885469,0.49431138,0.31058279,0.71267547
1.13998631,0.62980731,1.1845233,0.45457661,0.02534663,0.40777141
0.68007492,0.79313669,2.22932075,0.02910684,0.26053924,0.4317273
0.87873575,0.34965365,2.40799349,0.46555868,0.31297797,0.33947958
0.9804327,0.62582846,0.28021083,0.48743638,0.23360614,0.22244785
0.74493795,0.56111194,2.61808636,0.37570524,0.24961951,0.62944756
0.81501553,0.74304809,0.12134959,0.2607641,0.14160647,0.5685796
0.43097508,0.64967953,0.47746919,0.45996138,0.26362969,0.72481947
0.59818051,0.59714427,1.11445691,0.29844704,0.02084812,0.53626106
0.85231103,0.56557837,1.43143232,0.47043414,0.12539483,0.52382876
0.76779169,0.35505848,1.135752,0.49376319,0.16998175,0.09417295
1.03553483,0.58890597,2.83041975,0.2007949,0.30508776,0.19522927
0.98366849,0.65561555,1.15724176,0.02517784,0.18529368,0.17698976
1.0011742,0.30412628,0.91781819,0.50706878,0.32438408,0.62868851
0.80468955,0.54596596,1.17962347,0.05721007,0.23910139,0.47579356
1.07786745,0.25749583,2.96453035,0.53212788,0.0773558,0.62480652
0.77335786,0.86914734,0.45150684,0.1889705,0.21451487,0.33317424
0.68543668,0.69577215,0.14751199,0.24326461,0.0856918,0.14437071
0.6412312,0.74143217,1.21117488,0.19547295,0.26467247,0.55144411
0.79743321,0.69854436,0.66974788,0.23105002,0.25998752,0.59996919
0.78767504,0.40608119,0.85887776,0.48376485,0.24068742,0.18833985
0.68294319,0.72032758,2.6744509,0.24940743,0.23670955,0.20486354
0.8921184,0.82245501,1.54921327,0.27787477,0.06498437,0.41208743
0.9652131,0.31847766,2.33808776,0.48232939,0.03535432,0.42848027
0.67679403,0.59733633,2.5416471,0.15867481,0.29044806,0.52034748
1.2925884,0.5573127,2.11709284,0.54735442,0.18603305,0.23466202
0.84653866,0.7795926,2.2793326,0.10447898,0.10976709,0.35646975
1.01661349,0.72233236,2.7985342,0.18428163,0.04008097,0.58536729
0.92094938,0.72716055,2.63442329,0.37514717,0.14522643,0.66287032
0.97667767,0.69596771,0.32377727,0.33138024,0.17026638,0.38568977
1.06153159,0.87379147,1.60858206,0.16616093,0.20212226,0.02947605
0.57426084,0.75910481,1.52562265,0.37597395,0.0496069,0.09570612
0.64562971,0.55990585,0.87409453,0.32633589,0.09926297,0.37064103
1.24319748,0.30843256,0.69959744,0.39575207,0.30225305,0.48311265
1.08454037,0.32161866,2.58008593,0.06985414,0.25797121,0.5827632
0.78130444,0.43545766,0.31962256,0.49577858,0.30335626,0.23225144
0.88455178,0.51909694,1.99442013,0.53072523,0.19850438,0.74250654
0.83896258,0.39710293,1.09612385,0.22902965,0.104703,0.55173422
0.42880853,0.47732163,2.90430742,0.28993873,0.18342779,0.65328074
1.0567975,0.7572829,0.52394827,0.43908047,0.31681651,0.2447671
0.89788145,0.61829686,2.58726966,0.54719564,0.11877756,0.40330875
0.929147,0.31357384,2.23098731,0.19929086,0.22840813,0.7174272
0.72322368,0.26871002,0.83639129,0.29142365,0.21601505,0.2228605
1.08332972,0.87369652,1.81079227,0.30333236,0.12420712,0.18130124
1.28405665,0.65637968,2.8995385,0.27233071,0.1089428,0.3557519
0.81831496,0.68667512,2.51509331,0.28117943,0.24938979,0.70012284
0.85364013,0.6508976,2.30168464,0.29969932,0.30971618,0.46934436
0.46350245,0.5127047,0.5849737,0.30161876,0.14575882,0.6108998
0.77711944,0.38000351,0.29429895,0.31537715,0.01327257,0.20984866
0.702177,0.55628229,1.31632644,0.16846869,0.07044705,0.17048246
0.81620459,0.44262616,1.97550182,0.13816958,0.22712168,0.29793136
0.72854094,0.33648587,2.90146398,0.21692916,0.20229079,0.29418281
0.51345209,0.72277958,2.80708769,0.13114898,0.28993704,0.68179937
0.54664526,0.61826915,0.17821015,0.49178466,0.06860813,0.65214989
1.02561449,0.49777782,0.23953557,0.51756072,0.08224773,0.55902815
1.23667692,0.870522062,2.20407801,0.00153919519,0.248756675,0.196247161
0.58288871,0.5054848,1.94715656,0.34640207,0.08527823,0.0798193
0.9420062,0.79169796,2.29139225,0.43004091,0.19808053,0.199433
1.04289295,0.75792374,0.41887704,0.35294197,0.15458705,0.26366298
0.70613466,0.27823163,2.13098803,0.3425099,0.14493096,0.7011575
1.21012668,0.32883769,0.13156255,0.49870252,0.08853177,0.57404255
0.51958646,0.46561429,2.01396977,0.4674859,0.17616107,0.70365749
1.12185146,0.82949828,0.49025295,0.37380998,0.18693647,0.05086075
1.09758294,0.73471655,2.08706874,0.21751392,0.03195131,0.09795075
1.09970609,0.52162819,0.68930985,0.22218027,0.28330104,0.18250454
1.16980468,0.61481375,2.62186769,0.37530826,0.01783253,0.37831875
1.16537569,0.45942488,0.31498621,0.1797795,0.31668921,0.36524683
1.26051769,0.44285147,0.2528101,0.23737263,0.18795973,0.22838008
0.91855274,0.3575887,1.53150893,0.15906375,0.24897236,0.24760417
1.20711806,0.6122493,1.65498545,0.22158417,0.11950063,0.70018392
0.76926353,0.73866824,0.88313871,0.51287872,0.03288761,0.19264846
0.91201579,0.2586721,2.48635481,0.4472226,0.08296764,0.59039033
0.99951311,0.46848155,1.24393959,0.40464231,0.2989555,0.3928534
0.7212604,0.72438983,1.01350524,0.10527943,0.29825922,0.73583977
0.70926546,0.3193449,1.29975709,0.21184917,0.06067651,0.66105804
0.51330852,0.25938612,2.2815493,0.34079501,0.32449609,0.62451719
0.45434288,0.41948705,2.72007993,0.38820512,0.31470891,0.1331578
0.93218406,0.39889565,2.2142458,0.09482853,0.34394404,0.52113886
1.15128769,0.82809177,2.649833,0.41763377,0.26895238,0.07038756
0.61981118,0.69667966,2.51251352,0.20657997,0.11468367,0.18732481
1.16292931,0.51681723,2.52094975,0.31452831,0.19716076,0.28335971
1.0990394,0.40156356,2.47310199,0.35144237,0.09463985,0.21443601
0.67164559,0.36260423,1.64310278,0.47752157,0.08474812,0.2779878
0.61383159,0.389245,2.15974698,0.32224666,0.22502,0.5142448
0.91829142,0.4821364,1.21047559,0.13901439,0.20201792,0.5509476
0.53712261,0.28487987,2.81224469,0.3184193,0.32097889,0.05103063
0.94789471,0.75478391,1.10419629,0.46165637,0.25274783,0.3968248
0.50739732,0.8797203,1.07372576,0.4635113,0.11287714,0.12555427
0.55023146,0.44596086,1.96584027,0.42807536,0.16644042,0.29130749
1.20245922,0.66495184,1.24405514,0.25607409,0.29534193,0.74538
0.64174724,0.5932765,2.02015312,0.28453483,0.14881564,0.71245951
0.98907829,0.73102512,1.10081342,0.51624425,0.0521799,0.36997517
0.89557909,0.63535484,0.04905209,0.27562364,0.24256078,0.05402545
0.88359027,0.43972738,0.84128495,0.26652099,0.33265092,0.35764528
0.46320176,0.52993919,1.67514925,0.45924102,0.14723758,0.03840908
0.82498349,0.80774462,1.12160108,0.21079502,0.07186332,0.3519314
0.94592991,0.64380372,1.31011748,0.41998623,0.10528462,0.49071169
0.97710551,0.652158,2.977565,0.16802662,0.11755468,0.4016017
0.75129304,0.80301615,1.01681568,0.28430094,0.0289814,0.06693206
1.12244028,0.49868813,2.1807957,0.33749314,0.04902743,0.29076487
1.06485526,0.58485973,1.72244319,0.31021331,0.15091009,0.11399014
1.07095339,0.39717175,2.08217865,0.29713348,0.21699125,0.27739491
0.59129032,0.79054808,1.33861495,0.4087163,0.03694183,0.32410985
1.05203875,0.58131838,1.00935924,0.30075135,0.11301273,0.48343099
0.84127703,0.66758988,0.70072946,0.52338002,0.13150701,0.43141445
0.87827955,0.37461014,1.51579464,0.4065127,0.05103558,0.24425797
1.24019389,0.61606422,0.55245419,0.00387133,0.03507291,0.57632661
0.83716866,0.39385308,0.61681252,0.23298216,0.06121843,0.00907418
0.63274983,0.6087455,0.79383961,0.29313041,0.22782279,0.65561016
1.14998982,0.27913491,1.74352589,0.23834882,0.18646063,0.6741213
0.67615463,0.83768586,0.06967598,0.43325205,0.10340217,0.31177943
0.63519426,0.40799264,0.45920489,0.36004966,0.32247417,0.12029513
0.94170797,0.86677566,2.58623599,0.06549168,0.1993387,0.71707545
0.94818223,0.75323247,0.54519737,0.38876185,0.08582893,0.56587368
0.93770624,0.44943445,1.61978315,0.43544705,0.32169273,0.73869017
0.68196089,0.56712781,2.22317767,0.44082883,0.20592474,0.079293
0.65190604,0.35447365,2.35509508,0.54965405,0.27171606,0.72344077
0.66363884,0.35086534,0.93934832,0.35666306,0.31961334,0.49323335
0.9335933,0.28979135,2.77758973,0.47418489,0.02172708,0.34979601
1.04150863,0.76486967,1.70923381,0.3558895,0.068167,0.68295585
0.77402344,0.51077685,2.47280085,0.32831153,0.16429432,0.3530149
0.76379273,0.51137383,1.20411844,0.12059884,0.0628187,0.22440528
0.5707936,0.71389591,0.61135466,0.10836109,0.31897371,0.44140786
0.8497694,0.35625908,0.4593865,0.23362006,0.2397967,0.55438972
0.51675473,0.83115245,2.42779776,0.44950813,0.06859418,0.20162026
0.93401709,0.44160286,0.45742971,0.34939089,0.18044402,0.45963312
0.91754252,0.43166571,1.74668848,0.1438268,0.09502227,0.62737748
1.29470874,0.88605706,0.65830086,0.00297486,0.33467767,0.12145377
0.8113771,0.73440506,0.59301074,0.48852219,0.12022813,0.62173945
1.12311183,0.2607086,1.41663668,0.01148635,0.21731971,0.07928855
0.42335178,0.43100448,1.65732594,0.51232535,0.24575404,0.5619381
1.17617817,0.83693569,1.67472402,0.07459199,0.18158232,0.74960718
0.70995858,0.69168238,1.23671955,0.29581733,0.00323002,0.53197598
0.75391335,0.85421142,2.24133549,0.19110657,0.29025632,0.31479598
1.11277016,0.4734138,1.25685334,0.07358367,0.13882064,0.40178788
0.99302492,0.84963694,1.29352205,0.09220047,0.04594718,0.10095756
0.71569892,0.58471227,0.23886775,0.10229583,0.28499085,0.1041742
0.89516373,0.71049989,0.28832897,0.44225744,0.07586632,0.59118433
0.47967299,0.27988493,0.93078107,0.5193942,0.25323759,0.61991544
1.21115165,0.4143732,2.01045454,0.54114378,0.21094389,0.49340401
0.75568601,0.64625933,0.05554984,0.21337913,0.09797008,0.09311856
0.89990397,0.52810146,1.7681524,0.06537711,0.1166069,0.26129663
0.77221215,0.59262122,1.72656773,0.45014855,0.27767391,0.63036071
0.46984416,0.29418051,1.97797542,0.52275964,0.08227147,0.7234984
0.95695181,0.25730156,0.97389737,0.3072745,0.06600016,0.72408853
0.64424495,0.49487347,1.95489511,0.26510551,0.34572586,0.08715462
0.52239644,0.63619504,1.62080173,0.16460363,0.32508269,0.21470096
0.87129719,0.29253672,1.54695309,0.10948244,0.16279615,0.71530352
0.83682362,0.67879824,0.72881107,0.1195361,0.34316679,0.12762189
1.19915047,0.72591996,0.58309514,0.22446066,0.27827988,0.00470014
0.75456717,0.77138593,1.98946982,0.18276298,0.24643888,0.44081305
0.76624048,0.43593128,2.26425303,0.23275014,0.00360362,0.19704523
0.89809873,0.76130977,2.63903237,0.42056541,0.19783069,0.67924435
0.72658793,0.33534818,2.48535086,0.25879245,0.05345224,0.39535581
0.49057294,0.86396735,0.01979883,0.48481476,0.08960901,0.67698216
0.7074727,0.30022509,1.74704437,0.15003215,0.1350408,0.62580974
0.66917062,0.26518595,0.95376672,0.02743168,0.25689143,0.59470142
1.18550403,0.4175581,0.87189788,0.14302011,0.23634132,0.71008039
0.83427698,0.35335215,2.15805163,0.41749877,0.09315264,0.2890179
0.70163084,0.81942493,1.60223395,0.4285083,0.17738194,0.44314124
1.25650446,0.85887015,0.82756849,0.31325099,0.33296748,0.64373536
0.7459821,0.30588442,0.03550025,0.34678838,0.308949,0.41881691
1.27103619,0.86223008,2.96655255,0.1484378,0.04659183,0.4293373
1.0365312,0.65707571,0.2760608,0.34784173,0.18832406,0.0406133
0.93864478,0.50201341,0.40512664,0.48178453,0.13588063,0.24813771
1.18161242,0.32690536,1.33358829,0.22647917,0.28795184,0.14575397
1.03712039,0.45259489,2.12294311,0.24057186,0.09848635,0.0269935
1.1527757,0.615003664,1.13928807,0.000479326267,0.242049869,0.473604198
0.90270368,0.58530763,1.34034412,0.20840513,0.15485524,0.71875123
1.24268772,0.49189234,2.96971844,0.18064354,0.16062091,0.1550357
0.68520619,0.89364368,1.83086961,0.53916177,0.15942305,0.52350077
1.08502702,0.52890105,1.36243025,0.53158502,0.33292287,0.60861252
0.84044433,0.85742767,1.40608001,0.14119813,0.32046623,0.64988059
0.96483595,0.28019848,1.79470548,0.30763406,0.19795219,0.65386704
0.54045095,0.53555842,1.34573435,0.11678088,0.32984043,0.48672021
1.00903758,0.76421782,2.20658821,0.07728133,0.28807435,0.52655766
1.07396499,0.45880853,2.06275156,0.38057999,0.21035162,0.18218921
0.84322003,0.83992894,0.40101486,0.48341468,0.08461763,0.19045936
0.97337609,0.54940391,2.84688142,0.24675302,0.26482559,0.4007603
0.93444855,0.63035746,2.76779863,0.28275644,0.0238502,0.39901373
0.66870711,0.73045028,1.85803767,0.03718302,0.28163978,0.31717162
0.86302025,0.27097558,0.28992955,0.05191931,0.23322226,0.14533453
1.03797836,0.82686798,1.70639785,0.42218837,0.11927842,0.70494652
0.92191813,0.401137,1.90168354,0.09604893,0.06112256,0.45483753
0.86164008,0.37226796,2.06364123,0.3437811,0.13534548,0.25906259
0.71411659,0.38100596,1.01439783,0.39606868,0.16654593,0.02390561
1.1601991,0.83406362,1.93380304,0.32177043,0.26281017,0.23529476
0.66549039,0.78636798,2.33061044,0.27911719,0.01913355,0.61268432
0.52700802,0.85305273,0.50626006,0.19269076,0.26717814,0.09170613
0.48344542,0.54403755,2.56766192,0.26020212,0.17332335,0.54200856
0.92228006,0.34220055,1.82907241,0.07494204,0.1400416,0.17525422
1.02002553,0.42364336,1.59805522,0.08019868,0.15391979,0.2381294
0.7516429,0.89021813,2.67716341,0.02046558,0.33914472,0.06571647
0.9983937,0.76320552,0.4227827,0.23462321,0.20607476,0.54941541
0.79007016,0.6592667,1.25006143,0.00771553,0.17932971,0.50298447
0.56984265,0.31006686,0.26194465,0.33252207,0.23596025,0.03774697
0.68657815,0.30469283,1.08876297,0.37041982,0.2531155,0.021805
0.6527362,0.61463598,2.65568897,0.36777414,0.12365419,0.37386139
0.41225336,0.34516375,1.68667596,0.49751176,0.33646409,0.19907068
1.16971608,0.49662663,1.48856995,0.4125459,0.31852796,0.28842571
0.73302057,0.79455358,1.73127817,0.34976124,0.01249736,0.65617868
1.00975014,0.25482523,2.32176388,0.17592547,0.05180608,0.40644978
0.83374297,0.59855704,0.89029005,0.3745036,0.09181718,0.19361204
1.17932935,0.3146424,0.21352877,0.13608275,0.1306659,0.46419322
0.78876086,0.43237865,0.57419238,0.23292989,0.18137803,0.52599559
0.61479398,0.26694263,1.33124971,0.50552623,0.29743012,0.4928856
0.94659177,0.88679846,1.71330362,0.51747718,0.06733488,0.20738306
0.62182982,0.83543837,2.48841083,0.26594429,0.04260767,0.15234367
1.16895361,0.79961911,2.66644086,0.13078233,0.20986639,0.68348998
0.80643925,0.57765746,1.58629122,0.04131809,0.06964557,0.36009587
1.25377631,0.85569085,2.02404389,0.54220217,0.32496975,0.47365045
0.99248265,0.88661728,1.70705629,0.17300814,0.01206777,0.28441472
1.0638257,0.5274515,0.95708708,0.52985871,0.05116025,0.54586687
0.7169646,0.66450216,1.78407521,0.54585425,0.25180638,0.02795857
0.60232233,0.85256615,0.67023388,0.08629258,0.29794663,0.21775002
1.27175969,0.28245351,0.23628094,0.26673529,0.14389188,0.57707327
0.46171897,0.66315592,2.48488289,0.45037441,0.03319683,0.48513048
0.67296129,0.35843378,0.59761749,0.4319189,0.30078554,0.56171159
1.03035733,0.87192415,0.98842006,0.287503,0.23299289,0.12434574
0.53377193,0.85338543,2.69796942,0.34634005,0.34271932,0.70788746
0.87007822,0.83863592,1.81345712,0.16577475,0.11772004,0.70865531
1.11739209,0.39328529,0.31851398,0.39185522,0.20115137,0.10269382
1.19879219,0.33140134,1.53797953,0.35540029,0.13808772,0.72580234
0.41568352,0.76938465,2.84866316,0.44580541,0.05203839,0.39082359
0.65724714,0.85041703,0.98410512,0.48828463,0.31286277,0.25168784
1.1879034,0.82249831,1.73415607,0.08130782,0.18441922,0.62804183
0.45164275,0.36173087,2.55636064,0.26580655,0.22168043,0.67146708
0.41896792,0.75759166,1.98773951,0.50953929,0.08597,0.71450695
0.58465074,0.88182791,2.8800321,0.47325609,0.16789321,0.06141418
0.80678866,0.53100324,1.78164832,0.2582898,0.30467765,0.45853896
0.92725085,0.49723559,1.17126518,0.40671545,0.28580923,0.38623206
1.17668139,0.35619534,0.16964038,0.04529493,0.30568505,0.68775694
1.26635364,0.38712026,2.00352541,0.25406987,0.30961289,0.65174312
1.02383693,0.86799276,2.17672354,0.50824079,0.0298947,0.02577174
0.92371309,0.88655475,0.42032886,0.12624758,0.02267871,0.15698803
0.91586246,0.50625213,1.09481134,0.07054389,0.32367883,0.47336637
0.90737688,0.30688293,2.10280341,0.18942637,0.14205668,0.70512129
1.26758519,0.74643492,0.42923644,0.14898452,0.31208435,0.17518766
0.85701486,0.36970459,0.30435272,0.53961587,0.32318186,0.40804547
0.80685566,0.31323482,0.99953981,0.27474981,0.31742961,0.41171018
1.16709543,0.37044566,2.29236453,0.42075219,0.2158768,0.35291117
1.28730002,0.79154265,1.48287907,0.39167451,0.06972207,0.41545826
1.19267325,0.67665,1.48411915,0.43643157,0.15997526,0.31305981
1.21245115,0.72389661,0.37724115,0.48807638,0.03835382,0.07288484
0.65064593,0.40881623,0.00926627,0.146318,0.18139974,0.00120045
1.22863702,0.81402983,0.22991315,0.34359544,0.05894788,0.34771262
0.89440138,0.8205972,1.96940147,0.33108614,0.03446235,0.69457328
0.81350549,0.8338582,0.73491161,0.08119663,0.30841994,0.63486985
0.85881455,0.40627114,0.15813546,0.08062094,0.10752409,0.69427718
0.9534052,0.46358798,0.14571074,0.29252208,0.33660911,0.52836435
0.91070471,0.6078643,0.11743032,0.07091508,0.34994767,0.22795171
1.09079356,0.70354212,2.13658424,0.07737607,0.02930028,0.20957857
0.66216036,0.61396244,2.65694471,0.14945902,0.1632097,0.37720643
0.91392373,0.31693837,1.73305509,0.50107727,0.03115197,0.62524156
1.01687296,0.83234864,2.049056,0.38167927,0.0674683,0.05040843
1.00473738,0.87755058,1.8258169,0.32292862,0.00951155,0.05507778
0.47757866,0.74182702,2.56151246,0.47471085,0.17344242,0.49433266
0.73229368,0.56742964,0.9750598,0.20205775,0.01022478,0.40882982
1.23460203,0.75828283,2.77471331,0.40081082,0.31118467,0.4805573
1.03778838,0.72167375,2.25213773,0.49774238,0.09149043,0.24201817
0.96388415,0.37771332,0.06532363,0.10243767,0.1379272,0.48608105
1.2264095,0.49614749,2.81735185,0.08188481,0.29395516,0.63439621
0.94880089,0.68129081,0.54973492,0.07911254,0.32731337,0.16171661
1.23809497,0.70778658,0.65586966,0.0183933,0.13648431,0.54570889
1.22102299,0.330119581,2.07203161,0.354584993,0.000911748186,0.174558245
0.58307642,0.49880298,2.83572628,0.40843187,0.1649172,0.12252451
0.87451542,0.48613422,0.27957917,0.49462242,0.24805477,0.60319871
0.66549836,0.26827805,2.1944165,0.53500367,0.15118274,0.33926414
0.67891182,0.25789311,2.60584358,0.14597605,0.12690686,0.54810773
0.74574359,0.31475032,0.39516746,0.01701004,0.32031499,0.73893433
0.59758036,0.33612884,2.90624026,0.39295475,0.08684047,0.46258117
0.84245905,0.83664034,1.61659406,0.14344052,0.27549086,0.25208242
0.72690939,0.38719544,1.44625251,0.25591509,0.07327112,0.0409214
1.09488925,0.63675605,2.41487587,0.51361687,0.17172971,0.15065847
1.087224,0.45139895,2.94672508,0.46866926,0.17079879,0.45443432
1.17653546,0.82814522,0.22016368,0.49280555,0.22387899,0.20441216
0.8198377,0.62067248,1.00319158,0.01606847,0.21749297,0.08037474
0.51031468,0.68114333,0.05276393,0.41727827,0.28928823,0.26779261
0.6559771,0.65035217,1.78216863,0.50996908,0.25501167,0.00363761
0.48456567,0.77755021,2.45518683,0.31953279,0.11370606,0.20330866
0.87236885,0.81789217,1.48439098,0.2662493,0.11796876,0.67715112
0.41486743,0.82149772,1.85025499,0.38394839,0.28722303,0.74217993
0.90613963,0.4600242,0.65018932,0.39004966,0.0070295,0.50373844
1.2021863,0.28125044,1.22233857,0.34406673,0.15005011,0.2358698
0.71280842,0.3880964,0.68837958,0.21271033,0.22803606,0.65967459
0.42460143,0.26940832,1.40042972,0.51421585,0.01871714,0.62979603
1.29539236,0.65379562,2.23153762,0.31241337,0.08183666,0.04246294
1.140935,0.59813775,2.72264635,0.06334886,0.12741171,0.40703721
1.27976866,0.62423377,1.54022705,0.48976732,0.1088489,0.10716343
0.94236229,0.38366659,0.83983658,0.43593239,0.34418262,0.6478398
1.17273297,0.25862635,1.570903,0.0502196,0.30129571,0.47687661
0.95978632,0.89952004,0.93405429,0.22742476,0.27204085,0.11699422
0.8017945,0.5614026,0.47130634,0.30814323,0.04705331,0.36080947
1.16225849,0.4770817,2.50551404,0.47460189,0.13837954,0.04423364
0.60844677,0.51115287,0.42528198,0.04407069,0.27585808,0.21045927
1.12899589,0.72521721,2.15464437,0.39020502,0.15370805,0.5556766
1.07486872,0.36585921,1.69511296,0.02989124,0.02361856,0.73621699
1.14043409,0.5857923,0.70614954,0.16880501,0.09088679,0.35211608
1.2916234,0.280399,0.48192067,0.46032391,0.25119588,0.10558054
1.19848346,0.8451423,2.58324026,0.42333838,0.28909786,0.22868114
1.0080216,0.35727737,1.79091156,0.22259875,0.24855728,0.33117804
1.24931363,0.26559102,0.26478198,0.34471379,0.33807692,0.6239209
0.78953466,0.36599945,1.33783897,0.10479125,0.31358495,0.37261973
0.80884833,0.85612524,2.85315193,0.39805108,0.23237002,0.52200466
0.58491493,0.54552291,2.80408225,0.37605094,0.14684555,0.32072488
1.14370813,0.79191171,0.68343533,0.5352917,0.15515298,0.59806245
0.82360392,0.47902427,2.2073153,0.14921539,0.29490262,0.39750836
0.77019529,0.60299666,1.57570701,0.22716454,0.32310027,0.30098073
0.57612054,0.85650073,2.13988785,0.54248195,0.18738016,0.17752101
0.81900881,0.48604069,2.28859981,0.34115552,0.15538043,0.06661923
1.14604892,0.30707408,2.21127592,0.09623814,0.06265482,0.53202332
0.68967848,0.31919429,0.79918456,0.21254198,0.08114704,0.48259982
1.18889562,0.64927633,1.96161271,0.41816128,0.29228788,0.56289389
1.25375164,0.35262774,2.24347855,0.54467239,0.34974431,0.6242043
0.8938713,0.33162292,2.63353847,0.02212432,0.12294337,0.23270281
0.95310972,0.65204751,2.52849421,0.2249112,0.1369077,0.63514822
1.08566974,0.67044968,1.16106843,0.28626962,0.30162093,0.16955251
1.1249208,0.34106907,1.14042791,0.49955183,0.04066601,0.1613094
0.73747592,0.43701949,1.11994831,0.29851895,0.07553239,0.51936882
